Id;Nombre;Breve resumen;Descripción;URL de la imagen;Temas;Determinantes;Sexo;Edad;Creador;Dirección;Código Postal;Latitud;Longitud;Población;Tipo;Municipio;Provincia;Comunidad;País;Contacto;Correo electrónico;Teléfono;Entidad participante/colaboradora/promotora;Temporalidad;Fecha de creación;Fecha de caducidad;Otros detalles sobre la población a la que va dirigida la actividad;Página web;Twitter;Facebook;Situación actual;Red;Validada
15016;"TALLERES DE ATENCION PSICOSOCIAL PARA PERSONAS DE EDAD AVANZADA";"Se desarrollan dos sesiones semanales de dos horas de duración cada una. Se organizan cuatro talleres, uno en el centro de personas mayores y tres en los diversos barrios del municipio. Atienden a la siguiente estructura:

-	Saludo y orientación
-	Estimulación física: actividad física y respiración
-	Estimulación cognitiva
-	Despedida y recuerdo de la próxima sesión";"
TALLERES DE ATENCION
PSICOSOCIAL PARA PERSONAS DE EDAD AVANZADA&nbsp;La
ausencia de actividad f&iacute;sica en personas muy mayores acelera su situaci&oacute;n de
dependencia y adelanta en ocasiones la utilizaci&oacute;n de los servicios dirigidos a
personas con falta de autonom&iacute;a. La pr&aacute;ctica del mismo, por el contrario y a
pesar de que se realice en cotas de intensidad y duraci&oacute;n muy bajas, produce un
sorprendente beneficio en la persona mayor.&nbsp;OBJETIVOS
GENERALES&nbsp;-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Potenciar
la autonom&iacute;a personal de las personas mayores en situaci&oacute;n de fragilidad o
vulnerabilidad, retrasando los posibles procesos de dependencia y posibilitando
la permanencia en el domicilio durante el mayor tiempo posible.&nbsp;-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Posibilitar
el fortalecimiento de las relaciones sociales y la comunicaci&oacute;n en personas de
edad avanzada con poco apoyo social y/o que permanecen mucho tiempo solas en el
domicilio.&nbsp;&nbsp;OBJETIVOS
ESPECIFICOS&nbsp;-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Ejercicios f&iacute;sicos (estiramientos suaves y
movimientos sencillos).-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Ejercicios mentales para mantener y mejorar la orientaci&oacute;n
temporal, la atenci&oacute;n y concentraci&oacute;n, la memoria, la expresi&oacute;n verbal&hellip;-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Ejercicios para mejorar la comunicaci&oacute;n con otras
personas y el sentimiento de bienestar.&nbsp;&nbsp;DESCRIPCI&Oacute;N
DEL CONTENIDO DE LAS SESIONES A REALIZARSe
desarrollan dos sesiones semanales de dos horas de duraci&oacute;n cada una. Se
organizan cuatro talleres, uno en el centro de personas mayores y tres
en los diversos barrios del municipio. Atienden a la siguiente estructura:&nbsp;-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Saludo y
orientaci&oacute;n-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Estimulaci&oacute;n
f&iacute;sica: actividad f&iacute;sica y respiraci&oacute;n-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Estimulaci&oacute;n
cognitiva-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Despedida
y recuerdo de la pr&oacute;xima sesi&oacute;nLa metodolog&iacute;a
que se utiliza es de car&aacute;cter pr&aacute;ctico y siempre adapt&aacute;ndose al grupo teniendo
en cuenta el estado f&iacute;sico y cognitivo de las personas participantes, el nivel
educativo, as&iacute; como los gustos e intereses.&nbsp;
&nbsp;A pesar de que
este taller incide en las diferente s &aacute;reas de la persona: f&iacute;sica, cognitiva,
afectivo-emocional y social a trav&eacute;s de diversas actividades de estimulaci&oacute;n, la
actividad f&iacute;sica adaptada ocupa m&aacute;s de la mitad del tiempo del mismo. &nbsp;Dentro del
&aacute;rea f&iacute;sica se trabaja todo lo relacionado con la actividad motora para
aumentar la agilidad, la coordinaci&oacute;n, la estabilidad y conseguir un potencial
muscular suficiente para el desarrollo de una actividad normal. Adem&aacute;s la
estimulaci&oacute;n de esta &aacute;rea persigue garantizar a las personas un nivel de
autonom&iacute;a &oacute;ptimo para la realizaci&oacute;n de las actividades de la vida diaria y de
prevenci&oacute;n de factores que predispongan a las ca&iacute;das. Para ello se estimular&aacute;
la: flexibilidad, tono muscular, lateralidad, coordinaci&oacute;n, equilibrio
est&aacute;tico, equilibrio din&aacute;mico, marcha, etc.&nbsp;&nbsp;&nbsp;N&Uacute;MERO TOTAL DE HORAS DE LAS SESIONES PROGRAMADAS
Se
computan &uacute;nicamente las horas destinadas a la actividad f&iacute;sica dentro del
taller.&middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
d&iacute;as:
var&iacute;an, seg&uacute;n los grupos pero siempre por la ma&ntilde;ana.&middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
enero-junio
/ octubre-diciembre









































































































TOTAL: 240 horas (64 horas Centro PM //
176 horas 3 barrios)
";"https://activosdesalud.com/project/web/uploads/ac/15016.jpg";"Personas mayores | Salud mental/Bienestar emocional | Actividad física";"Hábitos/Comportamientos saludables";"Cualquiera";"Mayores de 65 años";"iinza@durangokirolak.net";"Calle Pablo Pedro Astarloa kalea, 1 1 - 2";"48200";"43.1682257";"-2.6298371";"Durango";"Calle";"Durango";"Bizkaia";"Euskadi";"España";"JAIONE ARANA";"MOBIDURANGO@DURANGO.EUS";"944657451";"Centro Municipal para Personas Mayores";"A demanda";"17/02/2020 12:52:40";"17/03/2021 12:52:40";"";"WWW.DURANGO.EUS";"https://twitter.com/mobidurango";"";"Activa";"EUS";"1"
15017;"GIMNASIA POSTURAL";"Se desarrollan sesiones semanales de una hora de duración en la que se ejercitan las cadenas musculares del organismo de manera integral trabajando mensualmente las diferentes partes del cuerpo de forma intensa.";"
GIMNASIA POSTURAL&nbsp;La higiene postural es fundamental tanto en el
campo preventivo de la salud como en el paliativo o curativo. &nbsp;OBJETIVO
GENERALPrevenir
futuros problemas y tratar dolencias mediante el aprendizaje de cadenas de ejercicios de estiramiento
y de respiraciones controladas, para aumentar la elasticidad y fortaleza de los
m&uacute;sculos y
mejorar la resistencia, el equilibrio y la coordinaci&oacute;n. &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; OBJETIVOS ESPECIFICOS-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Aprender
estiramientos para relajar y alinear la columna-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Ejercicios
de pie y tobillo para el alivio de las extremidades inferiores y mejorar el
retorno circulatorio/Ejercicios para el manejo adecuado de las articulaciones
al cargar peso/Estiramientos para el fortalecimiento de las extremidades
superiores-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Ejercicios
para el alivio de la zona lumbar y p&eacute;lvica -&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Aprendizaje
de la respiraci&oacute;n abdominal y sus beneficios org&aacute;nicos&nbsp;DESCRIPCI&Oacute;N
DEL CONTENIDO DE LAS SESIONES A REALIZARSe
desarrollan sesiones semanales de una hora de duraci&oacute;n en la que se ejercitan
las cadenas musculares del organismo de manera integral trabajando mensualmente
las diferentes partes del cuerpo de forma intensa.&nbsp;N&Uacute;MERO
TOTAL DE HORAS DE LAS SESIONES PROGRAMADAS &middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
d&iacute;as:
viernes&middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
enero-mayo
/ octubre-diciembre: 16.30-17.30 / 17.30-18.30 / 18.30-19.30 (3 grupos)





























































TOTAL: 27x3 grupos= 81 horas
";"https://activosdesalud.com/project/web/uploads/ac/15017.jpg";"Actividad física";"Hábitos/Comportamientos saludables";"Cualquiera";"Mayores de 65 años";"iinza@durangokirolak.net";"Calle Pablo Pedro Astarloa kalea, 1 1 - 2";"48200";"43.1682257";"-2.6298371";"Durango";"Calle";"Durango";"Bizkaia";"Euskadi";"España";"JAIONE ARANA";"MOBIDURANGO@DURANGO.EUS";"944657451";"Centro Municipal para Personas Mayores";"A demanda";"17/02/2020 12:53:58";"17/03/2021 12:53:58";"";"WWW.DURANGO.EUS";"https://twitter.com/mobidurango";"";"Activa";"EUS";"1"
15018;"TALLER DE PSICOMOTRICIDAD";"Se desarrollan dos sesiones semanales de 1.5 horas de duración en las que se trabaja la psicomotricidad fina mediante la realización de ejercicios para la realización de trabajos concretos y la psicomotricidad gruesa mediante actividad física suave. Se organizan dos grupos de 20 personas cada uno de ellos.";"
TALLERES DE PSICOMOTRICIDAD&nbsp;OBJETIVOS
GENERALES-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Permiten
la reeducaci&oacute;n de contenidos psicomotrices como el esquema/imagen corporal y la
coordinaci&oacute;n din&aacute;mica a trav&eacute;s del aprendizaje de una serie de m&eacute;todos activos
y ejercicios espec&iacute;ficos. -&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Prevenir
y/o paliar diferentes aspectos como trastornos del equilibrio, atenuaci&oacute;n de
reflejos, aminoramiento&nbsp; motor, etc. OBJETIVOS
ESPECIFICOS-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Desarrollar
las habilidades motrices y expresivas del cuerpo-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Fomentar
el conocimiento de las capacidades y la imagen corporal-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Prevenir
trastornos del equilibrio y enlentecimiento motor-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Aprender
ejercicios de coordinaci&oacute;n y ejecuci&oacute;n motora-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
Estimular
la motricidad fina y las funciones cognitivas a trav&eacute;s de la actividad f&iacute;sica&nbsp;&nbsp;DESCRIPCI&Oacute;N
DEL CONTENIDO DE LAS SESIONES A REALIZARSe
desarrollan dos sesiones semanales de 1.5 horas de duraci&oacute;n en las que se
trabaja la psicomotricidad fina mediante la realizaci&oacute;n de ejercicios para la
realizaci&oacute;n de trabajos concretos y la psicomotricidad gruesa mediante
actividad f&iacute;sica suave. Se organizan dos grupos de 20 personas cada uno de
ellos.&nbsp;&nbsp;N&Uacute;MERO TOTAL DE HORAS DE LAS SESIONES
PROGRAMADAS &middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
d&iacute;as:
lunes y mi&eacute;rcoles&middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
enero-mayo:
9.30-11.00 (primer grupo) 11.00-12.30 (2&ordm; grupo)&middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
octubre
&ndash;diciembre: 9.30-11.00 (primer grupo) 11.00-12.30 (2&ordm; grupo)































































&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; TOTAL: 87 horas x 2 grupos= 174 horas
";"";"Personas mayores | Actividad física";"Hábitos/Comportamientos saludables";"Cualquiera";"Mayores de 65 años";"iinza@durangokirolak.net";"Calle Pablo Pedro Astarloa kalea, 1 1 - 2";"48200";"43.1682257";"-2.6298371";"Durango";"Calle";"Durango";"Bizkaia";"Euskadi";"España";"JAIONE ARANA";"MOBIDURANGO@DURANGO.EUS";"944657451";"";"A demanda";"17/02/2020 12:55:05";"17/03/2021 12:55:05";"";"WWW.DURANGO.EUS";"https://twitter.com/mobidurango";"";"Activa";"EUS";"1"
15024;"Tallerosteoporosis y menopausia";"Taller para promoción de la salud osteoarticular paracuidar la salud osteoarticular de las mujeres mediante dieta y ejercicio";"
Taller&nbsp; te&oacute;rico pr&aacute;ctico de realizaci&oacute;n mensual en horario de ma&ntilde;ana de 10h a 12h ,los jueves( exceptuando meses de julio,agosto ,diciembre ).
";"https://activosdesalud.com/project/web/uploads/ac/15024.pptx";"Mujeres | Actividad física";"Hábitos/Comportamientos saludables";"Mujeres";"Población Adulta (Mayores de 15 años)";"arantzaahedo@gmail.com";"Calle Olaguibel, 31";"01004";"42.8460352";"-2.6656935";"vitoria";"Calle";"Vitoria-Gasteiz";"Araba/Álava";"Euskadi";"España";"Yolanda Fernandez y Arantza Ahedo";"arantzaahedo@gmail.com";"605705626";"";"A demanda";"17/02/2020 12:58:31";"17/03/2021 12:58:31";"mujeres";"";"";"";"Activa";"EUS";"1"
15025;"Taller de suelo pélvico";"Taller teórico práctico sobre el fortalecimiento del suelo pélvico";"
Taller te&oacute;rico pr&aacute;ctico sobre el fortalecimiento del suelo p&eacute;lvico que se realiza mensualmente los jueves de 10h a 12h en horario de ma&ntilde;ana y tarde de 17h a 19h (exceptuando julio,agosto y diciembre) .
";"https://activosdesalud.com/project/web/uploads/ac/15025.pptx";"Mujeres | Actividad física";"Hábitos/Comportamientos saludables";"Mujeres";"Población Adulta (Mayores de 15 años)";"arantzaahedo@gmail.com";"Calle Olaguibel, 31";"01004";"42.8460352";"-2.6656935";"";"Calle";"Vitoria-Gasteiz";"Araba/Álava";"Euskadi";"España";"Mª Jesús Pinedo y Arantza Ahedo";"arantzaahedo@gmail.com";"605705626";"Centro deSalud Olaguibel";"A demanda";"17/02/2020 13:00:03";"17/03/2021 13:00:03";"mujeres";"";"";"";"Activa";"EUS";"1"
15026;"Egibide Bidean IV";"Programa educativo sobre movilidad y medio ambiente.";"
Para una movilidad sostenible el transporte p&uacute;blico es la principal
 alternativa, pero est&aacute; sujeto a&nbsp; rutas fijas y horarios r&iacute;gidos. Una de
 las mejores alternativas al mismo en los desplazamientos al centro 
escolar es el uso de la bicicleta. Este medio de transporte contribuye 
decisivamente a la soluci&oacute;n de la problem&aacute;tica asociada a la movilidad 
en Vitoria-Gasteiz. Es por esto que, sin olvidarnos de otras 
alternativas, hemos ido desarrollan en los &uacute;ltimos cursos escolares 
diferentes proyectos&nbsp; relacionados con la movilidad, uno de cuyas l&iacute;neas
 principales ha sido el impulso del uso de la bicicleta en el citado 
campus, tipo de alumnado y por tipo y situaci&oacute;n del centro: aparcamiento
 limitado, calle en obras que con las cu&aacute;les se quiere a&ntilde;adir carriles 
bicis (promoci&oacute;n de las rutas escolares seguras)Este proyecto
 es la continuaci&oacute;n de iniciativas previas llevadas a cabo en cursos 
anteriores y pretende continuar en cursos posteriores, en el marco de 
proyecto ambiental para el desarrollo sostenible de Egibide, que forma 
parte de su proyecto educativo.Adem&aacute;s, a trav&eacute;s de 
charlas, incidir en la normativa municipal del uso de la bicicleta en la
 ciudad y el uso de la red de bidegorris. Se pretende realizar diferente
 carteler&iacute;a marcando en un mapa de Vitoria-Gasteiz los bidegorris de la 
ciudad para que todo el alumnado y educadores tengan de manera f&aacute;cil qu&eacute;
 caminos seguros usar.
";"";"Actividad física";"Entorno físico | Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"mo.guraso.elkartea@egibide.org";"Calle Ignacio de Loyola, 6";"01001";"42.8536096";"-2.6718576";"";"Calle";"Vitoria-Gasteiz";"Araba/Álava";"Euskadi";"España";"AMPA Molinuevo";"mo.guraso.elkartea@egibide.org";"no hay";"";"A demanda";"17/02/2020 13:01:18";"17/03/2021 13:01:18";"";"";"";"";"Activa";"EUS";"1"
15028;"IKUSMEN MURRIZTUA BIZI EZAZU ARRASATEN";"La asociación Retinosis Gipuzkoa Begisare presentará del 17 al 21 de febrero en Kulturate la exposición Experimenta la baja visión.";"
&middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
La baja visi&oacute;n es un grado menor que la
ceguera. M&aacute;s del 2% de la poblaci&oacute;n sufre baja visi&oacute;n. La retinosis pigmentaria
es una de las afecciones que causan baja visi&oacute;n, no la &uacute;nica. Retinosis Gipuzkoa Begisare
ha creado el distintivo &ldquo;Tengo Baja
Visi&oacute;n&rdquo; para que las personas que padecen baja visi&oacute;n, sea cual sea el motivo
de la misma, puedan ser identificadas f&aacute;cilmente, mejorando as&iacute; la comprensi&oacute;n
e interacci&oacute;n social.Del 17 al 21 de abril Retinosis Gipuzkoa Begisare expondr&aacute; en Kulturate la
exposici&oacute;n Experimenta la baja visi&oacute;n
en la que, adem&aacute;s de encontrar informaci&oacute;n sobre la condici&oacute;n, se podr&aacute; ver con
baja visi&oacute;n. Solo es necesario que los participantes se descarguen la aplicaci&oacute;n
Tengo Baja Visi&oacute;n VR en su smartphone, seleccionen el s&iacute;ntoma a probar y el
grado de evoluci&oacute;n del mismo, introduzcan el m&oacute;vil en las gafas VR a su
disposici&oacute;n y se las pongan. Para obtener m&aacute;s informaci&oacute;n sobre el proyecto y
poder ver la simulaci&oacute;n a trav&eacute;s de la pantalla del m&oacute;vil sin necesidad de
gafas VR, tambi&eacute;n se puede descargar la aplicaci&oacute;n Tengo Baja Visi&oacute;n.Con el fin de ahondar en el conocimiento de la baja visi&oacute;n, la
asociaci&oacute;n impartir&aacute; una charla explicativa a la ciudadan&iacute;a. Ser&aacute; el jueves d&iacute;a
20 de febrero a las 18:30 h. en la sala Jokin Zaitegi de Kulturate y en ella se
explicar&aacute; qu&eacute; es la baja visi&oacute;n, el motivo y el significado del distintivo
Tengo Baja Visi&oacute;n, y c&oacute;mo interactuar correctamente con las personas con baja
visi&oacute;n.El 18 de
febrero, a las 12.30 h. se ofrecer&aacute; una formaci&oacute;n-sensibilizaci&oacute;n a los y las trabajadoras
del BAZ del ayuntamiento y a las 15.00etan, a los y las comerciantes de la
asociaci&oacute;n Ibaiarte[AG1]&nbsp;.Asimismo,
el 19 de febrero a las 10:00 h. se impartir&aacute; una charla bajo el t&iacute;tulo &ldquo;Accesibilidad
y baja visi&oacute;n&rdquo; a los participantes de Goienagusi y este mismo d&iacute;a los de
Sasoibide realizar&aacute;n una visita guiada en la misma exposici&oacute;n.El transporte
p&uacute;blico Lurraldebus a trav&eacute;s de su flota colaborar&aacute; con la asociaci&oacute;n a trav&eacute;s
de la colocaci&oacute;n de carteler&iacute;a anunciadora de la exposici&oacute;n Experimenta la
Baja Visi&oacute;n. &nbsp;El Diario Vasco asimismo
ceder&aacute; espacios publicitarios en su edici&oacute;n impresa.&nbsp;&nbsp;Lograr que
se entienda qu&eacute; es la baja visi&oacute;n y que se relacione el s&iacute;mbolo Tengo Baja
Visi&oacute;n con las personas que tienen la condici&oacute;n es clave para la mejora en la
calidad de vida de las personas con baja visi&oacute;n.Para que
mejore la comprensi&oacute;n y la interacci&oacute;n social de las personas con baja visi&oacute;n es
importante que quienes las atienden tengan en cuenta su problem&aacute;tica y conozcan
c&oacute;mo tratarlas adecuadamente. Para ello, antes, durante y una vez finalizada la
exposici&oacute;n, Retinosis Gipuzkoa Begisare trabajar&aacute; en colaboraci&oacute;n con la asociaci&oacute;n
de comerciantes del municipio. Se informar&aacute; a trav&eacute;s de sus plataformas a las y
los comerciantes, y las propias personas con baja visi&oacute;n realizar&aacute;n visitas personalizadas.
Los comercios sensibilizados lucir&aacute;n en su puerta de acceso la pegatina &ldquo;Tengo Baja Visi&oacute;n &ndash; Hemen kontuan dugu&rdquo;. De esta manera las personas con baja visi&oacute;n
sabr&aacute;n cu&aacute;les son los establecimientos que tienen en cuenta su problem&aacute;tica.Con la creaci&oacute;n de las aplicaciones Tengo Baja Visi&oacute;n, la exposici&oacute;n
Experimenta la Baja Visi&oacute;n y las acciones paralelas, la asociaci&oacute;n pretende dar
a conocer a la poblaci&oacute;n la existencia de personas que, sin ser completamente
ciegas, tienen grandes problemas visuales. Este conocimiento tendr&aacute; un impacto
favorable en la vida de estas personas, ya que contribuir&aacute; a la construcci&oacute;n de
una sociedad m&aacute;s inclusiva e integradora de las personas con baja visi&oacute;n.";"https://activosdesalud.com/project/web/uploads/ac/15028.png";"Enfermedades crónicas";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"ainhoa@begisare.org";"Calle Azoka, 1";"20500";"43.0668556";"-2.4887826";"Arrasate";"Calle";"Arrasate/Mondragón";"Gipuzkoa";"Euskadi";"España";"Ainhoa Urbizu";"ainhoa@begisare.org";"657081065";"Arrasateko Udala";"A demanda";"17/02/2020 13:02:27";"17/03/2021 13:02:27";"";"www.begisare.org";"";"";"Activa";"EUS";"1"
15051;"LABASTIDA SALUDABLE 2019";"Creación y dinamización del proyecto Labastida Saludable";"


Se trata de unos talleres para
trabajar la parte hol&iacute;stica de la persona, abarcando su globalidad, no s&oacute;lo la
parte f&iacute;sica, o la mental. Abarca campos como la alimentaci&oacute;n, la recuperaci&oacute;n
del poder personal, el ejercicio f&iacute;sico.

Es fundamental,&nbsp; la educaci&oacute;n y toma de conciencia de diversos
h&aacute;bitos saludables para incorporarlos a las rutinas diarias, esos talleres se
han ido afianzando dichos h&aacute;bitos, con el objetivo de : Adquirir h&aacute;bitos
alimenticios saludables, incorporar la actividad f&iacute;sica como parte de la rutina
diaria, abandonar patrones sedentarios, recuperar la autoestima y el poder
personal, respirar consciente, recuperar la salud emocional, utilizar la
alimentaci&oacute;n emocional como herramienta diaria para beneficio personal y
familiar, transformar patrones y creencias limitantes en ideas que equilibren
todas las &aacute;reas de la persona.


";"";"Salud mental/Bienestar emocional | Actividad física | Alimentación saludable";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"alabastida@ayto.araba.eus";"Plaza de La Paz, 3";"01330";"42.5904389";"-2.7931394";"Labastida";"Plaza";"Labastida/Bastida";"Araba/Álava";"Euskadi";"España";"Laura Perez Borinaga";"alabastida@ayto.araba.eus";"945331818";"AYUNTAMIENTO DE LABASTIDA";"Programada";"16/09/2019 00:00:00";"20/12/2019 00:00:00";"";"";"";"";"Histórica";"EUS";"1"
15060;"MATXIKALEKO BUELTI";"CREACIÓN DE UN PASEO POR SENDERO DE OGOÑO Y SEÑALIZACIÓN. TRABAJO COMUNITARIO REALIZADO ENTRE AYUNTAMIENTO, ATXURKULU MENDI TALDEA Y VECINOS DEL MUNICIPIO.";"
SE TRATA DE UN TRABAJO REALIZADO ENTRE&nbsp; LA ASOCIACION DE MONTA&Ntilde;A DE ELANTXOBE ATXURKULU MENDI KLUBA , EL AYUNTAMIENTO DE ELANTXOBE Y VECINOS DEL MUNICIPIO.LA ACTUACI&Oacute;N HA CONSISTIDO EN RECUPERAR, VALLAR Y SE&Ntilde;ALIZAR UN SENDERO QUE RECORRE EL CABO OGO&Ntilde;O.&nbsp;SE CREA LA PLATAFORMA DE COLABORACI&Oacute;N, SE ESTUDIAN VARIOS SENDEROS QUE RECORREN O PARTEN DEL MUNICIPIO. SE ELIJE EL MAS ADECUADO Y SE TRABAJA EN CONJUNTO PARA LLEVAR A BUEN PUERTO EL PROYECTO.EN LA ACTUALIDAD DISPONEMOS LOS VECINOS Y VISITANTES DE UN RECORRIDO DE UNOS 4 KILOMETROS QUE RECORRE EL CABO OGO&Ntilde;O Y QUE OFRECE AL PASEANTE UN CAMINO SALUDABLE CON VISTAS ESPECTACULARES E INCLUSO CON UNA SERIE DE ACONTECIMIENTOS NATURALES COMO PUEDEN SER UNA ESPECIE DE HEISELES QUE SE ENCUENTRAN A LO LARGO DEL TRAYECTO
";"https://activosdesalud.com/project/web/uploads/ac/pdf ona.pdf";"Actividad física";"Entorno físico | Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"patxiegurrola@gmail.com";"Avenida BERMOKIZ, 1";"48310";"43.403103";"-2.6397102";"ELANTXOBE";"Avenida";"Elantxobe";"Bizkaia";"Euskadi";"España";"PATXI EGURROLA";"PATXIEGURROLA@GMAIL.COM";"657701341";"ATXURKULU MENDI KLUBA- ELANTXOBEKO UDALA";"A demanda";"03/03/2020 13:01:24";"03/04/2021 13:01:24";"PARA TODO TIPO DE POBLACIÓN";"";"";"";"Activa";"EUS";"1"
15083;"Actividades de la red local de salud comunitaria de Valdegovía";"Salud comunitaria";"
Dinamizaci&oacute;n de los parques biosaludables. Agosto-Octubre 2019Baile en L&iacute;nea. Junio-Septiembre de 2019. En la actualidad se est&aacute; realizando la actividad como curso anual todos los s&aacute;bados de 6 a 7Prevenci&oacute;n de la soledad. Esta actividad se inici&oacute; en el mes de noviembre y continuar&aacute; en principio hasta el pr&oacute;ximo mes de marzo. Se plantea la posibilidad de realizarla todos los d&iacute;as de la semana.Semana de Bienestar Integral . Esta actividad se lleva realizando dos a&ntilde;os y siempre suele ser la segunda de mayo. Este a&ntilde;o tambi&eacute;n est&aacute; previsto su desarrollo.
";"";"Salud mental/Bienestar emocional | Actividad física";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"avaldegovia.olga@ayto.araba.eus";"Avenida arquitecto jesus guinea, 96";"01426";"42.84849";"-3.10546";"Villanueva de Valdegovia";"Avenida";"Valdegovía/Gaubea";"Araba/Álava";"Euskadi";"España";"Olga pascual Calle";"avaldegovia.olga@ayto.araba.eus";"9453530333";"Ayuntamiento de Valdegovía";"A demanda";"03/03/2020 12:30:56";"03/04/2021 12:30:56";"";"";"";"";"Activa";"EUS";"1"
